Confirmed;Country/Region;Date;Deaths;Lat;Long;Anzahl der Datensätze;Province/State;Recovered
0;Libya;05.03.2020;0;26.3351;17.228331;1;;0
0;Libya;06.03.2020;0;26.3351;17.228331;1;;0
0;Libya;07.03.2020;0;26.3351;17.228331;1;;0
0;Libya;08.03.2020;0;26.3351;17.228331;1;;0
0;Libya;09.03.2020;0;26.3351;17.228331;1;;0
0;West Bank and Gaza;22.01.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;23.01.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;24.01.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;25.01.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;26.01.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;27.01.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;28.01.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;29.01.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;30.01.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;31.01.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;01.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;10.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;11.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;12.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;13.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;14.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;15.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;16.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;17.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;18.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;19.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;02.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;20.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;21.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;22.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;23.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;24.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;25.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;26.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;27.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;28.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;29.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;03.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;04.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;05.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;06.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;07.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;08.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;09.02.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;01.03.2020;0;31.9522;35.2332;1;;0
26;West Bank and Gaza;10.03.2020;0;31.9522;35.2332;1;;0
30;West Bank and Gaza;11.03.2020;0;31.9522;35.2332;1;;0
30;West Bank and Gaza;12.03.2020;0;31.9522;35.2332;1;;0
31;West Bank and Gaza;13.03.2020;0;31.9522;35.2332;1;;0
35;West Bank and Gaza;14.03.2020;0;31.9522;35.2332;1;;0
38;West Bank and Gaza;15.03.2020;0;31.9522;35.2332;1;;0
38;West Bank and Gaza;16.03.2020;0;31.9522;35.2332;1;;0
39;West Bank and Gaza;17.03.2020;0;31.9522;35.2332;1;;0
41;West Bank and Gaza;18.03.2020;0;31.9522;35.2332;1;;0
44;West Bank and Gaza;19.03.2020;0;31.9522;35.2332;1;;0
0;West Bank and Gaza;02.03.2020;0;31.9522;35.2332;1;;0
47;West Bank and Gaza;20.03.2020;0;31.9522;35.2332;1;;17
48;West Bank and Gaza;21.03.2020;0;31.9522;35.2332;1;;17
52;West Bank and Gaza;22.03.2020;0;31.9522;35.2332;1;;17
59;West Bank and Gaza;23.03.2020;0;31.9522;35.2332;1;;17
59;West Bank and Gaza;24.03.2020;0;31.9522;35.2332;1;;17
59;West Bank and Gaza;25.03.2020;0;31.9522;35.2332;1;;17
84;West Bank and Gaza;26.03.2020;1;31.9522;35.2332;1;;17
91;West Bank and Gaza;27.03.2020;1;31.9522;35.2332;1;;17
98;West Bank and Gaza;28.03.2020;1;31.9522;35.2332;1;;18
109;West Bank and Gaza;29.03.2020;1;31.9522;35.2332;1;;18
0;West Bank and Gaza;03.03.2020;0;31.9522;35.2332;1;;0
116;West Bank and Gaza;30.03.2020;1;31.9522;35.2332;1;;18
119;West Bank and Gaza;31.03.2020;1;31.9522;35.2332;1;;18
0;West Bank and Gaza;04.03.2020;0;31.9522;35.2332;1;;0
4;West Bank and Gaza;05.03.2020;0;31.9522;35.2332;1;;0
7;West Bank and Gaza;06.03.2020;0;31.9522;35.2332;1;;0
16;West Bank and Gaza;07.03.2020;0;31.9522;35.2332;1;;0
16;West Bank and Gaza;08.03.2020;0;31.9522;35.2332;1;;0
19;West Bank and Gaza;09.03.2020;0;31.9522;35.2332;1;;0
0;Guinea-Bissau;22.01.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;23.01.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;24.01.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;25.01.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;26.01.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;27.01.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;28.01.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;29.01.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;30.01.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;31.01.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;01.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;10.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;11.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;12.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;13.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;14.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;15.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;16.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;17.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;18.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;19.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;02.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;20.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;21.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;22.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;23.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;24.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;25.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;26.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;27.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;28.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;29.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;03.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;04.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;05.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;06.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;07.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;08.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;09.02.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;01.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;10.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;11.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;12.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;13.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;14.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;15.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;16.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;17.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;18.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;19.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;02.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;20.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;21.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;22.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;23.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;24.03.2020;0;11.8037;-15.1804;1;;0
2;Guinea-Bissau;25.03.2020;0;11.8037;-15.1804;1;;0
2;Guinea-Bissau;26.03.2020;0;11.8037;-15.1804;1;;0
2;Guinea-Bissau;27.03.2020;0;11.8037;-15.1804;1;;0
2;Guinea-Bissau;28.03.2020;0;11.8037;-15.1804;1;;0
2;Guinea-Bissau;29.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;03.03.2020;0;11.8037;-15.1804;1;;0
8;Guinea-Bissau;30.03.2020;0;11.8037;-15.1804;1;;0
8;Guinea-Bissau;31.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;04.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;05.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;06.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;07.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;08.03.2020;0;11.8037;-15.1804;1;;0
0;Guinea-Bissau;09.03.2020;0;11.8037;-15.1804;1;;0
0;Mali;22.01.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;23.01.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;24.01.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;25.01.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;26.01.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;27.01.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;28.01.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;29.01.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;30.01.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;31.01.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;01.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;10.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;11.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;12.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;13.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;14.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;15.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;16.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;17.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;18.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;19.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;02.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;20.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;21.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;22.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;23.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;24.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;25.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;26.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;27.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;28.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;29.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;03.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;04.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;05.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;06.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;07.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;08.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;09.02.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;01.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;10.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;11.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;12.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;13.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;14.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;15.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;16.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;17.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;18.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;19.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;02.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;20.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;21.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;22.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;23.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;24.03.2020;0;17.570692;-3.996166000000001;1;;0
2;Mali;25.03.2020;0;17.570692;-3.996166000000001;1;;0
4;Mali;26.03.2020;0;17.570692;-3.996166000000001;1;;0
11;Mali;27.03.2020;0;17.570692;-3.996166000000001;1;;0
18;Mali;28.03.2020;0;17.570692;-3.996166000000001;1;;0
18;Mali;29.03.2020;1;17.570692;-3.996166000000001;1;;0
0;Mali;03.03.2020;0;17.570692;-3.996166000000001;1;;0
25;Mali;30.03.2020;2;17.570692;-3.996166000000001;1;;0
28;Mali;31.03.2020;2;17.570692;-3.996166000000001;1;;0
0;Mali;04.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;05.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;06.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;07.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;08.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Mali;09.03.2020;0;17.570692;-3.996166000000001;1;;0
0;Saint Kitts and Nevis;22.01.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;23.01.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;24.01.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;25.01.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;26.01.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;27.01.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;28.01.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;29.01.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;30.01.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;31.01.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;01.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;10.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;11.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;12.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;13.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;14.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;15.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;16.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;17.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;18.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;19.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;02.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;20.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;21.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;22.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;23.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;24.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;25.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;26.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;27.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;28.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;29.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;03.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;04.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;05.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;06.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;07.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;08.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;09.02.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;01.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;10.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;11.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;12.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;13.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;14.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;15.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;16.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;17.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;18.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;19.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;02.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;20.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;21.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;22.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;23.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;24.03.2020;0;17.357822;-62.782998;1;;0
2;Saint Kitts and Nevis;25.03.2020;0;17.357822;-62.782998;1;;0
2;Saint Kitts and Nevis;26.03.2020;0;17.357822;-62.782998;1;;0
2;Saint Kitts and Nevis;27.03.2020;0;17.357822;-62.782998;1;;0
2;Saint Kitts and Nevis;28.03.2020;0;17.357822;-62.782998;1;;0
2;Saint Kitts and Nevis;29.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;03.03.2020;0;17.357822;-62.782998;1;;0
7;Saint Kitts and Nevis;30.03.2020;0;17.357822;-62.782998;1;;0
8;Saint Kitts and Nevis;31.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;04.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;05.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;06.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;07.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;08.03.2020;0;17.357822;-62.782998;1;;0
0;Saint Kitts and Nevis;09.03.2020;0;17.357822;-62.782998;1;;0
0;Kosovo;22.01.2020;0;42.602636;20.902977;1;;0
0;Kosovo;23.01.2020;0;42.602636;20.902977;1;;0
0;Kosovo;24.01.2020;0;42.602636;20.902977;1;;0
0;Kosovo;25.01.2020;0;42.602636;20.902977;1;;0
0;Kosovo;26.01.2020;0;42.602636;20.902977;1;;0
0;Kosovo;27.01.2020;0;42.602636;20.902977;1;;0
0;Kosovo;28.01.2020;0;42.602636;20.902977;1;;0
0;Kosovo;29.01.2020;0;42.602636;20.902977;1;;0
0;Kosovo;30.01.2020;0;42.602636;20.902977;1;;0
0;Kosovo;31.01.2020;0;42.602636;20.902977;1;;0
0;Kosovo;01.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;10.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;11.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;12.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;13.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;14.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;15.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;16.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;17.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;18.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;19.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;02.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;20.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;21.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;22.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;23.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;24.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;25.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;26.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;27.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;28.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;29.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;03.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;04.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;05.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;06.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;07.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;08.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;09.02.2020;0;42.602636;20.902977;1;;0
0;Kosovo;01.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;10.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;11.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;12.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;13.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;14.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;15.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;16.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;17.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;18.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;19.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;02.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;20.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;21.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;22.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;23.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;24.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;25.03.2020;0;42.602636;20.902977;1;;0
71;Kosovo;26.03.2020;1;42.602636;20.902977;1;;0
86;Kosovo;27.03.2020;1;42.602636;20.902977;1;;1
91;Kosovo;28.03.2020;1;42.602636;20.902977;1;;1
94;Kosovo;29.03.2020;1;42.602636;20.902977;1;;1
0;Kosovo;03.03.2020;0;42.602636;20.902977;1;;0
94;Kosovo;30.03.2020;1;42.602636;20.902977;1;;1
112;Kosovo;31.03.2020;1;42.602636;20.902977;1;;6
0;Kosovo;04.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;05.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;06.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;07.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;08.03.2020;0;42.602636;20.902977;1;;0
0;Kosovo;09.03.2020;0;42.602636;20.902977;1;;0
0;Burma;22.01.2020;0;21.9162;95.956;1;;0
0;Burma;23.01.2020;0;21.9162;95.956;1;;0
0;Burma;24.01.2020;0;21.9162;95.956;1;;0
0;Burma;25.01.2020;0;21.9162;95.956;1;;0
0;Burma;26.01.2020;0;21.9162;95.956;1;;0
0;Burma;27.01.2020;0;21.9162;95.956;1;;0
0;Burma;28.01.2020;0;21.9162;95.956;1;;0
0;Burma;29.01.2020;0;21.9162;95.956;1;;0
0;Burma;30.01.2020;0;21.9162;95.956;1;;0
0;Burma;31.01.2020;0;21.9162;95.956;1;;0
0;Burma;01.02.2020;0;21.9162;95.956;1;;0
0;Burma;10.02.2020;0;21.9162;95.956;1;;0
0;Burma;11.02.2020;0;21.9162;95.956;1;;0
0;Burma;12.02.2020;0;21.9162;95.956;1;;0
0;Burma;13.02.2020;0;21.9162;95.956;1;;0
0;Burma;14.02.2020;0;21.9162;95.956;1;;0
0;Burma;15.02.2020;0;21.9162;95.956;1;;0
0;Burma;16.02.2020;0;21.9162;95.956;1;;0
0;Burma;17.02.2020;0;21.9162;95.956;1;;0
0;Burma;18.02.2020;0;21.9162;95.956;1;;0
0;Burma;19.02.2020;0;21.9162;95.956;1;;0
0;Burma;02.02.2020;0;21.9162;95.956;1;;0
0;Burma;20.02.2020;0;21.9162;95.956;1;;0
0;Burma;21.02.2020;0;21.9162;95.956;1;;0
0;Burma;22.02.2020;0;21.9162;95.956;1;;0
0;Burma;23.02.2020;0;21.9162;95.956;1;;0
0;Burma;24.02.2020;0;21.9162;95.956;1;;0
0;Burma;25.02.2020;0;21.9162;95.956;1;;0
0;Burma;26.02.2020;0;21.9162;95.956;1;;0
0;Burma;27.02.2020;0;21.9162;95.956;1;;0
0;Burma;28.02.2020;0;21.9162;95.956;1;;0
0;Burma;29.02.2020;0;21.9162;95.956;1;;0
0;Burma;03.02.2020;0;21.9162;95.956;1;;0
0;Burma;04.02.2020;0;21.9162;95.956;1;;0
0;Burma;05.02.2020;0;21.9162;95.956;1;;0
0;Burma;06.02.2020;0;21.9162;95.956;1;;0
0;Burma;07.02.2020;0;21.9162;95.956;1;;0
0;Burma;08.02.2020;0;21.9162;95.956;1;;0
0;Burma;09.02.2020;0;21.9162;95.956;1;;0
0;Burma;01.03.2020;0;21.9162;95.956;1;;0
0;Burma;10.03.2020;0;21.9162;95.956;1;;0
0;Burma;11.03.2020;0;21.9162;95.956;1;;0
0;Burma;12.03.2020;0;21.9162;95.956;1;;0
